date,l_ipn,r_asn,f
17/08/2006,1,3265,4708
17/08/2006,1,3561,24
17/08/2006,1,3794,6
17/08/2006,1,4134,8
17/08/2006,1,4323,1
17/08/2006,1,4618,1
17/08/2006,1,4766,1
17/08/2006,1,6325,2
17/08/2006,1,6400,2
17/08/2006,1,7046,1
17/08/2006,1,7132,1
17/08/2006,1,8047,1
17/08/2006,1,9304,169
17/08/2006,1,9318,1
17/08/2006,1,9800,1
17/08/2006,1,11776,2
17/08/2006,1,12302,5
17/08/2006,1,12322,2
17/08/2006,1,14778,18
17/08/2006,1,14780,2
17/08/2006,1,27257,16
17/08/2006,1,31983,4212
17/08/2006,2,52,51
17/08/2006,2,209,46
17/08/2006,2,1312,98
17/08/2006,2,3561,3
17/08/2006,2,3659,1
17/08/2006,2,4983,93
17/08/2006,2,5650,159
17/08/2006,2,6478,3
17/08/2006,2,7018,381
17/08/2006,2,7132,13
17/08/2006,2,7377,96
17/08/2006,2,8001,1
17/08/2006,2,9304,169
17/08/2006,2,11414,15
17/08/2006,2,12322,236
17/08/2006,2,16467,1
17/08/2006,2,19262,24
17/08/2006,2,19918,523
17/08/2006,2,29863,8
17/08/2006,2,30099,4
17/08/2006,2,31983,4099
17/08/2006,2,33260,12
17/08/2006,2,33650,16
17/08/2006,2,33651,7
17/08/2006,2,36828,3
17/08/2006,3,3549,1
17/08/2006,3,4134,5
17/08/2006,3,6128,2
17/08/2006,3,6325,1
17/08/2006,3,9304,1
17/08/2006,3,21844,1
17/08/2006,3,26496,1
17/08/2006,3,27257,1
17/08/2006,3,31983,1
17/08/2006,4,4323,1
17/08/2006,4,7132,14
17/08/2006,4,9304,169
17/08/2006,4,9803,2
17/08/2006,4,10796,15
17/08/2006,4,12322,2824
17/08/2006,4,14777,2
17/08/2006,4,14778,2
17/08/2006,4,15169,86
17/08/2006,4,19548,1
17/08/2006,4,22855,14
17/08/2006,4,27257,3
17/08/2006,4,31976,85
17/08/2006,4,31983,4375
17/08/2006,5,209,1
17/08/2006,5,2152,3
17/08/2006,5,3356,2
17/08/2006,5,4134,11
17/08/2006,5,4812,1
17/08/2006,5,6325,2
17/08/2006,5,8070,6
17/08/2006,5,8075,4
17/08/2006,5,9304,1
17/08/2006,5,13867,2
17/08/2006,5,21844,1
17/08/2006,5,27257,3
17/08/2006,5,31983,1
17/08/2006,6,4134,5
17/08/2006,6,4713,5
17/08/2006,6,6325,1
17/08/2006,6,9304,2
17/08/2006,6,9808,1
17/08/2006,6,27257,2
17/08/2006,6,31983,1
17/08/2006,7,2152,3
17/08/2006,7,3701,2
17/08/2006,7,7497,1
17/08/2006,7,8070,4
17/08/2006,7,8075,2
17/08/2006,7,9156,5
17/08/2006,7,9167,13
17/08/2006,7,15169,28
17/08/2006,7,18924,48
17/08/2006,7,19306,9
17/08/2006,7,21844,12
17/08/2006,7,36856,11
17/08/2006,8,2152,2
17/08/2006,8,7018,210
17/08/2006,8,7497,1
17/08/2006,8,8075,4
17/08/2006,8,11172,2
17/08/2006,8,15169,4
17/08/2006,9,1313,1
17/08/2006,9,2152,30
17/08/2006,9,3561,2
17/08/2006,9,3742,2
17/08/2006,9,4267,6
17/08/2006,9,4323,4
17/08/2006,9,5779,35
17/08/2006,9,6432,2
17/08/2006,9,7342,2
17/08/2006,9,8070,4
17/08/2006,9,8075,2
17/08/2006,9,11486,4
17/08/2006,9,12188,31
17/08/2006,9,12222,1
17/08/2006,9,14492,2
17/08/2006,9,14780,37
17/08/2006,9,15169,28
17/08/2006,9,15226,6
17/08/2006,9,19296,7
17/08/2006,9,20940,9
17/08/2006,9,22658,38
17/08/2006,9,23504,11
17/08/2006,9,26101,8
17/08/2006,9,33419,3
17/08/2006,9,36088,6
18/08/2006,0,1239,1
18/08/2006,0,3320,1
18/08/2006,0,3352,1
18/08/2006,0,3549,1
18/08/2006,0,3561,24
18/08/2006,0,3671,5
18/08/2006,0,3786,1
18/08/2006,0,4134,3
18/08/2006,0,4814,1
18/08/2006,0,4837,2
18/08/2006,0,5617,1
18/08/2006,0,6327,1
18/08/2006,0,6432,1
18/08/2006,0,6724,1
18/08/2006,0,6802,2
18/08/2006,0,6830,1
18/08/2006,0,6939,1
18/08/2006,0,7018,2
18/08/2006,0,7132,252
18/08/2006,0,8866,2
18/08/2006,0,9121,2
18/08/2006,0,9583,55
18/08/2006,0,10994,1
18/08/2006,0,13462,46
18/08/2006,0,13601,1
18/08/2006,0,15395,1
18/08/2006,0,15802,1
18/08/2006,0,16230,1
18/08/2006,0,18101,1
18/08/2006,0,18747,1
18/08/2006,0,21021,1
18/08/2006,0,21844,2
18/08/2006,0,26831,1
18/08/2006,0,29571,1
18/08/2006,0,31976,3
18/08/2006,0,32613,2
18/08/2006,1,87,1
18/08/2006,1,1781,4
18/08/2006,1,3265,4718
18/08/2006,1,3561,19
18/08/2006,1,3790,5
18/08/2006,1,4134,3
18/08/2006,1,4266,4
18/08/2006,1,4565,1
18/08/2006,1,4713,3
18/08/2006,1,4766,4
18/08/2006,1,4788,1
18/08/2006,1,6461,2
18/08/2006,1,6802,1
18/08/2006,1,7018,1
18/08/2006,1,7046,1
18/08/2006,1,7132,1
18/08/2006,1,7385,2
18/08/2006,1,7738,1
18/08/2006,1,8376,1
18/08/2006,1,9121,1
18/08/2006,1,9583,86
18/08/2006,1,9808,1
18/08/2006,1,12578,2
18/08/2006,1,14361,1
18/08/2006,1,14742,24
18/08/2006,1,14778,8
18/08/2006,1,15169,2
18/08/2006,1,19262,2
18/08/2006,1,19429,1
18/08/2006,1,20759,1
18/08/2006,1,21844,1
18/08/2006,1,23724,2
18/08/2006,1,27257,12
18/08/2006,1,29550,2
18/08/2006,1,32613,2
18/08/2006,2,52,75
18/08/2006,2,174,1
18/08/2006,2,209,16
18/08/2006,2,1312,92
18/08/2006,2,3561,6
18/08/2006,2,4323,16
18/08/2006,2,4983,12
18/08/2006,2,5650,64
18/08/2006,2,6478,12
18/08/2006,2,7018,157
18/08/2006,2,7132,4
18/08/2006,2,7377,90
18/08/2006,2,9583,38
18/08/2006,2,11414,6
18/08/2006,2,11939,4
18/08/2006,2,12182,2
18/08/2006,2,13749,1
18/08/2006,2,15169,4
18/08/2006,2,16467,4
18/08/2006,2,19262,62
18/08/2006,2,19918,272
18/08/2006,2,30099,8
18/08/2006,2,32613,2
18/08/2006,2,33260,8
18/08/2006,2,33650,22
18/08/2006,2,33651,4
18/08/2006,2,36351,1
18/08/2006,2,36856,1
18/08/2006,3,87,1
18/08/2006,3,4766,1
18/08/2006,3,5078,2
18/08/2006,3,6802,6
18/08/2006,3,7018,2
18/08/2006,3,7132,1
18/08/2006,3,8048,1
18/08/2006,3,9583,1
18/08/2006,3,9808,1
18/08/2006,3,12578,1
18/08/2006,3,14361,1
18/08/2006,3,21844,2
18/08/2006,3,29550,1
18/08/2006,3,32613,4
18/08/2006,4,3561,4
18/08/2006,4,6428,1
18/08/2006,4,6802,1
18/08/2006,4,7018,1
18/08/2006,4,7132,200
18/08/2006,4,9583,51
18/08/2006,4,13767,1
18/08/2006,4,14743,2
18/08/2006,4,14778,2
18/08/2006,4,15169,80
18/08/2006,4,15965,1
18/08/2006,4,21844,1
18/08/2006,4,22855,14
18/08/2006,4,23342,2
18/08/2006,4,31976,83
18/08/2006,4,32613,2
18/08/2006,4,33651,10
18/08/2006,5,87,1
18/08/2006,5,2152,1
18/08/2006,5,3356,1
18/08/2006,5,4134,4
18/08/2006,5,4766,4
18/08/2006,5,5078,6
18/08/2006,5,6802,4
18/08/2006,5,7018,2
18/08/2006,5,8070,6
18/08/2006,5,8075,3
18/08/2006,5,8342,1
18/08/2006,5,9583,2
18/08/2006,5,12322,4
18/08/2006,5,12578,2
18/08/2006,5,13867,2
18/08/2006,5,14361,1
18/08/2006,5,20940,5
18/08/2006,5,21844,2
18/08/2006,5,29550,2
18/08/2006,5,32613,2
18/08/2006,6,87,2
18/08/2006,6,4134,2
18/08/2006,6,4766,2
18/08/2006,6,5078,5
18/08/2006,6,6802,5
18/08/2006,6,7018,4
18/08/2006,6,7132,1
18/08/2006,6,9583,2
18/08/2006,6,9808,1
18/08/2006,6,12578,1
18/08/2006,6,14361,2
18/08/2006,6,17638,1
18/08/2006,6,21844,3
18/08/2006,6,29550,5
18/08/2006,6,32613,3
18/08/2006,7,271,6
18/08/2006,7,701,40
18/08/2006,7,1239,6
18/08/2006,7,2152,5
18/08/2006,7,2914,2
18/08/2006,7,3561,4
18/08/2006,7,3701,1
18/08/2006,7,7735,4
18/08/2006,7,8070,4
18/08/2006,7,8560,1
18/08/2006,7,9156,6
18/08/2006,7,10763,2
18/08/2006,7,15169,39
18/08/2006,7,18924,50
18/08/2006,7,19306,143
18/08/2006,7,21844,20
18/08/2006,7,29550,5
18/08/2006,7,36856,16
18/08/2006,8,2152,1
18/08/2006,8,8070,2
18/08/2006,8,15169,4
18/08/2006,8,29550,1
18/08/2006,9,2152,1
18/08/2006,9,8070,3
19/08/2006,0,137,1
19/08/2006,0,701,1
19/08/2006,0,1790,1
19/08/2006,0,2379,1
19/08/2006,0,2828,1
19/08/2006,0,3292,1
19/08/2006,0,3320,1
19/08/2006,0,3462,2
19/08/2006,0,3561,32
19/08/2006,0,3671,5
19/08/2006,0,3909,1
19/08/2006,0,4134,8
19/08/2006,0,4589,1
19/08/2006,0,4837,6
19/08/2006,0,8001,1
19/08/2006,0,8151,1
19/08/2006,0,8167,1
19/08/2006,0,8708,3
19/08/2006,0,8972,3
19/08/2006,0,8997,1
19/08/2006,0,9318,163
19/08/2006,0,9415,1
19/08/2006,0,9506,1
19/08/2006,0,10738,1
19/08/2006,0,13462,44
19/08/2006,0,13867,1
19/08/2006,0,14779,3
19/08/2006,0,17228,1
19/08/2006,0,17633,1
19/08/2006,0,17839,1
19/08/2006,0,20231,1
19/08/2006,0,20258,1
19/08/2006,0,21565,1
19/08/2006,0,24835,1
19/08/2006,0,27699,1
19/08/2006,0,33287,1
19/08/2006,1,137,1
19/08/2006,1,1299,4
19/08/2006,1,1659,2
19/08/2006,1,2108,7
19/08/2006,1,3215,2
19/08/2006,1,3265,4698
19/08/2006,1,3292,16
19/08/2006,1,3307,3
19/08/2006,1,3505,1
19/08/2006,1,3561,41
19/08/2006,1,4134,335
19/08/2006,1,4266,2
19/08/2006,1,4323,1
19/08/2006,1,4515,2
19/08/2006,1,4657,1
19/08/2006,1,4755,2
19/08/2006,1,4766,4
19/08/2006,1,5384,1
19/08/2006,1,5413,3
19/08/2006,1,6400,3
19/08/2006,1,6461,2
19/08/2006,1,7046,2
19/08/2006,1,7796,1
19/08/2006,1,8342,1
19/08/2006,1,8708,23
19/08/2006,1,8972,3
19/08/2006,1,9269,1
19/08/2006,1,9316,1
19/08/2006,1,9318,166
19/08/2006,1,9916,1
19/08/2006,1,9930,1
19/08/2006,1,10530,1
19/08/2006,1,11486,4
19/08/2006,1,12252,1
19/08/2006,1,13749,16
19/08/2006,1,13767,1
19/08/2006,1,14742,4
19/08/2006,1,14778,8
19/08/2006,1,14780,1
19/08/2006,1,17506,2
19/08/2006,1,17676,1
19/08/2006,1,17813,1
19/08/2006,1,17854,2
19/08/2006,1,18302,2
19/08/2006,1,20001,1
19/08/2006,1,24373,1
19/08/2006,1,24589,8
19/08/2006,1,27257,2
19/08/2006,1,33438,4
19/08/2006,1,33650,2
19/08/2006,2,52,18
19/08/2006,2,137,1
19/08/2006,2,1312,82
19/08/2006,2,3462,1
19/08/2006,2,3561,14
19/08/2006,2,4181,1
19/08/2006,2,4323,11
19/08/2006,2,6360,1
19/08/2006,2,6478,2
19/08/2006,2,7018,144
19/08/2006,2,7132,15
19/08/2006,2,7377,81
19/08/2006,2,8708,3
19/08/2006,2,8972,3
19/08/2006,2,9318,163
19/08/2006,2,10598,3
19/08/2006,2,11414,1
19/08/2006,2,16572,9
19/08/2006,2,18530,3
19/08/2006,2,19262,36
19/08/2006,2,19318,1
19/08/2006,2,19918,164
19/08/2006,2,27596,2
19/08/2006,2,29863,1
19/08/2006,2,30099,16
19/08/2006,2,33260,8
19/08/2006,2,33650,282
19/08/2006,2,33651,19
19/08/2006,3,137,2
19/08/2006,3,1659,2
19/08/2006,3,2152,2
19/08/2006,3,3215,2
19/08/2006,3,3292,2
19/08/2006,3,3462,1
19/08/2006,3,3505,2
19/08/2006,3,4134,313
19/08/2006,3,4713,7
19/08/2006,3,5413,1
19/08/2006,3,6461,6
19/08/2006,3,8048,1
19/08/2006,3,8972,1
19/08/2006,3,9318,2
19/08/2006,3,9930,2
19/08/2006,3,12006,3
19/08/2006,3,21844,1
19/08/2006,4,137,1
19/08/2006,4,3292,16
19/08/2006,4,3462,1
19/08/2006,4,4134,4
19/08/2006,4,7018,19
19/08/2006,4,8972,3
19/08/2006,4,9318,163
19/08/2006,4,13749,15
19/08/2006,4,14778,2
19/08/2006,4,15169,12
19/08/2006,4,29895,176
19/08/2006,4,31976,91
19/08/2006,4,33651,13
19/08/2006,5,137,2
19/08/2006,5,1659,2
19/08/2006,5,2152,5
19/08/2006,5,3215,2
19/08/2006,5,3292,2
19/08/2006,5,3505,1
19/08/2006,5,4134,322
19/08/2006,5,4713,7
19/08/2006,5,5413,1
19/08/2006,5,7132,2
19/08/2006,5,8070,7
19/08/2006,5,8075,3
19/08/2006,5,8972,1
19/08/2006,5,9318,1
19/08/2006,5,9930,2
19/08/2006,5,13767,1
19/08/2006,5,13867,2
19/08/2006,5,21844,3
19/08/2006,6,137,2
19/08/2006,6,1659,2
19/08/2006,6,3215,4
19/08/2006,6,3292,2
19/08/2006,6,3462,1
19/08/2006,6,3505,2
19/08/2006,6,4134,530
19/08/2006,6,4713,3
19/08/2006,6,4812,3
19/08/2006,6,4837,1
19/08/2006,6,5413,2
19/08/2006,6,7796,1
19/08/2006,6,8972,1
19/08/2006,6,9318,1
19/08/2006,6,9930,2
19/08/2006,6,13749,1
19/08/2006,6,13767,1
19/08/2006,6,16306,2
19/08/2006,6,21844,2
19/08/2006,7,38,2
19/08/2006,7,87,2
19/08/2006,7,209,1
19/08/2006,7,1659,2
19/08/2006,7,2152,2
19/08/2006,7,2828,2
19/08/2006,7,3356,1
19/08/2006,7,3701,2
19/08/2006,7,4130,2
19/08/2006,7,4766,6
19/08/2006,7,6461,33
19/08/2006,7,8070,3
19/08/2006,7,8180,5
19/08/2006,7,8220,1
19/08/2006,7,9156,6
19/08/2006,7,10763,3
19/08/2006,7,10849,2
19/08/2006,7,11479,35
19/08/2006,7,12182,39
19/08/2006,7,13609,2
19/08/2006,7,14743,31
19/08/2006,7,15169,63
19/08/2006,7,18924,48
19/08/2006,7,19024,2
19/08/2006,7,19292,6
19/08/2006,7,21844,18
19/08/2006,7,29668,3
19/08/2006,7,30315,2
19/08/2006,7,30380,3
19/08/2006,7,36856,14
19/08/2006,8,1659,349
19/08/2006,8,2152,1
19/08/2006,8,4766,1
19/08/2006,8,8075,2
19/08/2006,8,9318,163
19/08/2006,8,15169,4
19/08/2006,9,2152,1
19/08/2006,9,8070,1
19/08/2006,9,8075,2
20/08/2006,0,209,2
20/08/2006,0,1781,1
20/08/2006,0,2501,1
20/08/2006,0,2856,1
20/08/2006,0,3320,2
20/08/2006,0,3561,12
20/08/2006,0,3671,15
20/08/2006,0,4134,4
20/08/2006,0,4766,1
20/08/2006,0,4837,4
20/08/2006,0,6197,1
20/08/2006,0,6327,1
20/08/2006,0,7132,11
20/08/2006,0,8343,171
20/08/2006,0,8514,1
20/08/2006,0,9121,2
20/08/2006,0,9304,169
20/08/2006,0,9371,1
20/08/2006,0,9800,1
20/08/2006,0,9806,1
20/08/2006,0,11707,1
20/08/2006,0,12479,1
20/08/2006,0,12946,1
20/08/2006,0,13462,38
20/08/2006,0,17799,1
20/08/2006,0,19169,412
20/08/2006,0,20938,1
20/08/2006,0,22927,1
20/08/2006,0,24638,1
20/08/2006,0,24940,2
20/08/2006,0,29863,1
20/08/2006,0,30315,2
20/08/2006,0,30776,1
20/08/2006,1,1659,2
20/08/2006,1,1668,1
20/08/2006,1,2108,2045
20/08/2006,1,2501,7
20/08/2006,1,3265,1564
20/08/2006,1,3307,2083
20/08/2006,1,3320,2
20/08/2006,1,3561,29
20/08/2006,1,3786,1
20/08/2006,1,4134,8
20/08/2006,1,4515,1
20/08/2006,1,4766,1
20/08/2006,1,4788,1
20/08/2006,1,4837,1
20/08/2006,1,6128,1
20/08/2006,1,6197,2
20/08/2006,1,6461,3
20/08/2006,1,7046,2
20/08/2006,1,8514,1
20/08/2006,1,8708,2
20/08/2006,1,9304,169
20/08/2006,1,9371,1
20/08/2006,1,9768,2
20/08/2006,1,9800,1
20/08/2006,1,11457,1
20/08/2006,1,13407,2
20/08/2006,1,14576,1
20/08/2006,1,14778,6
20/08/2006,1,15169,5
20/08/2006,1,15837,86
20/08/2006,1,17813,3
20/08/2006,1,18566,2
20/08/2006,1,21840,2
20/08/2006,1,21844,2
20/08/2006,1,24589,2
20/08/2006,1,24940,2
20/08/2006,1,30315,2
20/08/2006,1,33438,2087
20/08/2006,1,40028,1
20/08/2006,2,3,1
20/08/2006,2,1312,82
20/08/2006,2,3320,2
20/08/2006,2,3561,6
20/08/2006,2,4323,8
20/08/2006,2,6366,1
20/08/2006,2,6461,1
20/08/2006,2,6478,12
20/08/2006,2,7018,144
20/08/2006,2,7132,6
20/08/2006,2,7377,78
20/08/2006,2,8514,1
20/08/2006,2,9304,28
20/08/2006,2,9371,1
20/08/2006,2,9800,1
20/08/2006,2,11939,22
20/08/2006,2,12182,14
20/08/2006,2,15169,12
20/08/2006,2,19262,8
20/08/2006,2,19318,1
20/08/2006,2,19918,145
20/08/2006,2,21840,1
20/08/2006,2,24940,2
20/08/2006,2,29863,4
20/08/2006,2,30099,8
20/08/2006,2,30315,2
20/08/2006,2,33260,8
20/08/2006,2,33650,142
20/08/2006,2,33651,11
20/08/2006,3,2501,2
20/08/2006,3,3320,2
20/08/2006,3,4134,3
20/08/2006,3,6197,1
20/08/2006,3,7796,1
20/08/2006,3,8343,2
20/08/2006,3,8514,2
20/08/2006,3,9304,1
20/08/2006,3,9371,2
20/08/2006,3,9768,1
20/08/2006,3,9800,1
20/08/2006,3,9803,1
20/08/2006,3,13407,2
20/08/2006,3,18566,2
20/08/2006,3,21840,2
20/08/2006,3,21844,1
20/08/2006,3,24940,4
20/08/2006,3,30315,3
20/08/2006,3,40028,1
20/08/2006,4,2501,7
20/08/2006,4,3320,2
20/08/2006,4,3729,12
20/08/2006,4,4134,2
20/08/2006,4,4323,1
20/08/2006,4,6428,1
20/08/2006,4,7132,15
20/08/2006,4,8514,1
20/08/2006,4,9304,169
20/08/2006,4,9371,1
20/08/2006,4,9800,1
20/08/2006,4,14778,13
20/08/2006,4,24940,2
20/08/2006,4,29895,95
20/08/2006,4,30315,2
20/08/2006,4,31976,87
20/08/2006,5,2152,6
20/08/2006,5,2501,1
20/08/2006,5,3320,1
20/08/2006,5,3561,1
20/08/2006,5,4134,1
20/08/2006,5,4837,1
20/08/2006,5,6197,2
20/08/2006,5,7796,1
20/08/2006,5,8070,6
20/08/2006,5,8075,4
20/08/2006,5,8514,1
20/08/2006,5,9304,1
20/08/2006,5,9371,1
20/08/2006,5,9768,2
20/08/2006,5,9800,1
20/08/2006,5,13407,2
20/08/2006,5,13867,2
20/08/2006,5,18566,2
20/08/2006,5,21840,1
20/08/2006,5,21844,1
20/08/2006,5,24940,4
20/08/2006,5,26458,1
20/08/2006,5,30315,2
20/08/2006,5,40028,1
20/08/2006,6,2501,1
20/08/2006,6,3320,3
20/08/2006,6,4134,3
20/08/2006,6,4812,6
20/08/2006,6,6197,2
20/08/2006,6,7796,1
20/08/2006,6,8514,2
20/08/2006,6,9269,1
20/08/2006,6,9304,1
20/08/2006,6,9371,2
20/08/2006,6,9768,2
20/08/2006,6,9800,1
20/08/2006,6,13407,2
20/08/2006,6,17785,1
20/08/2006,6,18566,2
20/08/2006,6,21840,2
20/08/2006,6,24940,4
20/08/2006,6,30315,2
20/08/2006,6,40028,1
20/08/2006,7,174,13
20/08/2006,7,271,2
20/08/2006,7,701,3
20/08/2006,7,2152,31
20/08/2006,7,3561,2
20/08/2006,7,3701,2
20/08/2006,7,6432,12
20/08/2006,7,8070,1
20/08/2006,7,8075,2
20/08/2006,7,9156,5
20/08/2006,7,9194,1
20/08/2006,7,9768,2
20/08/2006,7,10763,2
20/08/2006,7,11486,2
20/08/2006,7,12222,9
20/08/2006,7,13407,2
20/08/2006,7,13462,3
20/08/2006,7,15169,45
20/08/2006,7,18924,48
20/08/2006,7,21844,15
20/08/2006,7,23342,6
20/08/2006,7,25751,8
20/08/2006,7,30099,5
20/08/2006,7,30380,17
20/08/2006,7,33070,40
20/08/2006,7,36856,12
20/08/2006,8,209,23
20/08/2006,8,553,3
20/08/2006,8,1267,57
20/08/2006,8,1668,4
20/08/2006,8,2152,72
20/08/2006,8,3561,11
20/08/2006,8,3701,1
20/08/2006,8,4266,11
20/08/2006,8,5662,14
20/08/2006,8,6140,11
20/08/2006,8,7018,8
20/08/2006,8,8001,11
20/08/2006,8,8070,13
20/08/2006,8,8075,19
20/08/2006,8,9768,1
20/08/2006,8,10933,1
20/08/2006,8,12168,1
20/08/2006,8,12552,11
20/08/2006,8,13890,11
20/08/2006,8,15169,152
20/08/2006,8,15965,1
20/08/2006,8,17055,2
20/08/2006,8,17374,13
20/08/2006,8,20940,1
20/08/2006,8,22205,11
20/08/2006,8,22822,22
20/08/2006,8,22982,11
20/08/2006,8,27357,4
20/08/2006,8,30687,1
20/08/2006,8,33554,11
20/08/2006,8,36856,4
20/08/2006,9,2152,1
20/08/2006,9,8070,3
21/08/2006,0,209,1
21/08/2006,0,1239,1
21/08/2006,0,2914,1
21/08/2006,0,3320,520
21/08/2006,0,3462,1
21/08/2006,0,3495,1
21/08/2006,0,3561,33
21/08/2006,0,3671,11
21/08/2006,0,4134,3
21/08/2006,0,4812,1
21/08/2006,0,6147,1
21/08/2006,0,6432,2
21/08/2006,0,6461,1
21/08/2006,0,6724,1
21/08/2006,0,6739,2
21/08/2006,0,6939,1
21/08/2006,0,6993,2
21/08/2006,0,7455,2
21/08/2006,0,8075,1
21/08/2006,0,8402,1
21/08/2006,0,9121,2
21/08/2006,0,9498,1
21/08/2006,0,9806,1
21/08/2006,0,12424,1
21/08/2006,0,13462,43
21/08/2006,0,13867,1
21/08/2006,0,15802,1
21/08/2006,0,17881,1
21/08/2006,0,18302,7
21/08/2006,0,24940,3416
21/08/2006,0,26085,5
21/08/2006,0,26101,3
21/08/2006,0,27699,1
21/08/2006,0,29550,5
21/08/2006,0,29791,1
21/08/2006,0,30222,3
21/08/2006,0,33287,2
21/08/2006,0,33657,1
21/08/2006,0,33724,1
21/08/2006,0,34224,1
21/08/2006,0,36727,1
21/08/2006,1,680,1
21/08/2006,1,1221,1
21/08/2006,1,1668,2
21/08/2006,1,2108,1464
21/08/2006,1,2200,2
21/08/2006,1,3307,1647
21/08/2006,1,3320,1074
21/08/2006,1,3561,48
21/08/2006,1,3741,2
21/08/2006,1,4134,3
21/08/2006,1,4323,1
21/08/2006,1,4621,1
21/08/2006,1,4750,2
21/08/2006,1,4766,8
21/08/2006,1,4837,2
21/08/2006,1,6327,3
21/08/2006,1,6461,1
21/08/2006,1,6805,1
21/08/2006,1,6855,1
21/08/2006,1,6867,1
21/08/2006,1,7046,1
21/08/2006,1,7132,1
21/08/2006,1,7455,1
21/08/2006,1,8376,1
21/08/2006,1,8402,1
21/08/2006,1,9277,1
21/08/2006,1,9808,1
21/08/2006,1,11486,4
21/08/2006,1,12386,1
21/08/2006,1,14778,6
21/08/2006,1,14780,1
21/08/2006,1,15270,2
21/08/2006,1,17813,2
21/08/2006,1,18302,100
21/08/2006,1,22884,2
21/08/2006,1,24940,3416
21/08/2006,1,29550,1
21/08/2006,1,30380,2
21/08/2006,1,33438,1786
21/08/2006,1,33650,1
21/08/2006,2,16,1
21/08/2006,2,52,89
21/08/2006,2,81,3
21/08/2006,2,104,1
21/08/2006,2,1312,83
21/08/2006,2,2152,1
21/08/2006,2,3320,293
21/08/2006,2,3388,8
21/08/2006,2,3561,7
21/08/2006,2,4323,12
21/08/2006,2,4983,30
21/08/2006,2,5650,140
21/08/2006,2,6478,3
21/08/2006,2,7018,142
21/08/2006,2,7132,19
21/08/2006,2,7377,83
21/08/2006,2,7847,6
21/08/2006,2,8402,1
21/08/2006,2,11414,16
21/08/2006,2,15169,2
21/08/2006,2,15965,1
21/08/2006,2,18302,7
21/08/2006,2,19181,1
21/08/2006,2,19262,34
21/08/2006,2,19306,5
21/08/2006,2,19918,359
21/08/2006,2,24940,2451
21/08/2006,2,30099,8
21/08/2006,2,33260,4
21/08/2006,2,33650,75
21/08/2006,2,33651,27
21/08/2006,3,3320,1
21/08/2006,3,4713,5
21/08/2006,3,4750,4
21/08/2006,3,4766,5
21/08/2006,3,7455,5
21/08/2006,3,8402,1
21/08/2006,3,9808,1
21/08/2006,3,18302,1
21/08/2006,3,24940,1
21/08/2006,3,29550,2
21/08/2006,4,3320,1060
21/08/2006,4,3561,8
21/08/2006,4,7132,212
21/08/2006,4,7455,1
21/08/2006,4,8402,1
21/08/2006,4,14778,6
21/08/2006,4,18302,2
21/08/2006,4,22855,34
21/08/2006,4,23342,4
21/08/2006,4,24940,3141
21/08/2006,4,29550,1
21/08/2006,4,31976,85
21/08/2006,4,33651,691
21/08/2006,5,2152,4
21/08/2006,5,3320,1
21/08/2006,5,3561,1
21/08/2006,5,4134,1
21/08/2006,5,4713,2
21/08/2006,5,4750,3
21/08/2006,5,4766,2
21/08/2006,5,4837,1
21/08/2006,5,7132,2
21/08/2006,5,7455,4
21/08/2006,5,8070,6
21/08/2006,5,8075,4
21/08/2006,5,8402,2
21/08/2006,5,13867,2
21/08/2006,5,18302,1
21/08/2006,5,21844,2
21/08/2006,5,24940,2
21/08/2006,5,29550,5
21/08/2006,6,3320,2
21/08/2006,6,4713,2
21/08/2006,6,4750,1
21/08/2006,6,4766,2
21/08/2006,6,4812,1
21/08/2006,6,4837,1
21/08/2006,6,7455,2
21/08/2006,6,8402,2
21/08/2006,6,9808,1
21/08/2006,6,18302,3
21/08/2006,6,24940,2
21/08/2006,6,29550,5
21/08/2006,7,174,3
21/08/2006,7,209,18
21/08/2006,7,2152,8
21/08/2006,7,3701,2
21/08/2006,7,8070,4
21/08/2006,7,8075,2
21/08/2006,7,9156,8
21/08/2006,7,11486,1
21/08/2006,7,11944,1
21/08/2006,7,12182,3
21/08/2006,7,13601,3
21/08/2006,7,14744,61
21/08/2006,7,15169,34
21/08/2006,7,15965,1
21/08/2006,7,18924,46
21/08/2006,7,19271,2
21/08/2006,7,21844,15
21/08/2006,7,25751,3
21/08/2006,7,36856,15
21/08/2006,8,3,2
21/08/2006,8,25,7
21/08/2006,8,1668,4
21/08/2006,8,2152,16
21/08/2006,8,2914,18
21/08/2006,8,3561,2
21/08/2006,8,3701,1
21/08/2006,8,3851,3
21/08/2006,8,5511,1
21/08/2006,8,5662,8
21/08/2006,8,5957,1
21/08/2006,8,6939,4
21/08/2006,8,6994,3
21/08/2006,8,7132,2
21/08/2006,8,8070,10
21/08/2006,8,8075,10
21/08/2006,8,9583,1
21/08/2006,8,10439,1
21/08/2006,8,10933,1
21/08/2006,8,11305,7
21/08/2006,8,13640,18
21/08/2006,8,13767,12
21/08/2006,8,14425,8
21/08/2006,8,14744,2
21/08/2006,8,14750,2
21/08/2006,8,15169,505
21/08/2006,8,19029,6
21/08/2006,8,21708,4
21/08/2006,8,21844,7
21/08/2006,8,21910,5
21/08/2006,8,22822,2
21/08/2006,8,26228,3
21/08/2006,8,26238,2
21/08/2006,8,29854,3
21/08/2006,8,30315,20
21/08/2006,8,31312,1
